time,open,high,low,close,volume
2015-05-25 08:00:00,101.53573066106337,101.63994685698151,101.36049988916557,101.56155414323779,441.07074485976216
2015-05-25 12:00:00,101.56068487773439,101.63490632700264,101.54015554070274,101.56937036647857,1166.026706089396
2015-05-25 16:00:00,101.57017957227384,101.82812020551721,101.57017957227384,101.7757706305047,1161.5088575150128
2015-05-25 20:00:00,101.80196808562144,101.83826910209726,101.6948358174855,101.7497300375221,874.844655300554
2015-05-26 00:00:00,101.7497300375221,101.76178051176626,101.6516047472483,101.67140195493513,782.8604106789426
2015-05-26 04:00:00,101.67140195493513,101.8341838190256,101.61168316455874,101.62902087789384,514.404605485676
2015-05-26 08:00:00,101.62902087789384,101.7256250444349,101.48827860077796,101.62902087789384,1309.7054126061505
2015-05-26 12:00:00,101.62902087789384,101.67208212295165,101.3706534075469,101.46800926593848,1193.4569660284365
2015-05-26 16:00:00,101.46800926593848,101.46800926593848,100.9008172714847,100.97022051131238,484.1161743602157
2015-05-26 20:00:00,100.96939568188904,101.02509414531266,100.92312311227555,100.97282327963818,898.4350940602295
2015-05-27 00:00:00,100.96670161274147,101.09813458758136,100.95876270822093,101.09725248707906,633.3548233112524
2015-05-27 04:00:00,101.09725248707906,101.1190570776883,100.92979323120024,101.06062077485555,337.1378254863423
2015-05-27 08:00:00,101.06148074837377,101.85766102729228,101.00481311286356,101.63949063057797,773.7560083075081
2015-05-27 12:00:00,101.64131574416844,101.68711061048572,101.50393114521658,101.53356311753953,1560.2217517422014
2015-05-27 16:00:00,101.53356311753953,101.60502496149066,101.51002274541445,101.60418423391475,1148.2427057935597
2015-05-27 20:00:00,101.60332018462924,101.64577478964148,101.40119934772314,101.459343698066,783.8103950420559
2015-05-28 00:00:00,101.46125188131298,101.861961335984,101.4393082683191,101.71598860606814,729.070181257973
2015-05-28 04:00:00,101.70511830449115,101.71797862658428,101.33768053040161,101.40198214086729,476.2231584917835
2015-05-28 08:00:00,101.40198214086729,101.4929905137023,101.28213943208455,101.3452145419702,553.6753621655744
2015-05-28 12:00:00,101.3479392525812,101.36920554517441,101.25691952028237,101.26202343050473,1615.4005329437239
2015-05-28 16:00:00,101.26202343050473,101.76857589207825,101.21353293845667,101.71835359674274,1879.8893871910327
2015-05-28 20:00:00,101.71748307404513,101.8399139357438,101.65183174240963,101.80442672945433,1117.6262467992299
2015-05-29 00:00:00,101.80442672945433,101.91916793130527,101.78129342262957,101.90066128584542,478.8811483747637
2015-05-29 04:00:00,101.90155035415957,101.92125780233084,101.86482283711312,101.89796718176481,408.5114281456504
2015-05-29 08:00:00,101.89796718176481,101.97470924773134,101.84649384483605,101.85772439107507,666.2024864503508
2015-05-29 12:00:00,101.85951629610895,101.88710594235302,101.66395439184954,101.66395439184954,810.0878119742771
2015-05-29 16:00:00,101.67399107671515,102.03976894082878,101.60587428059195,101.96978593111317,1090.3781433368467
2015-05-29 20:00:00,101.96885073653294,101.98731504908143,101.8570930553185,101.91345779888752,1183.8719755090267
2015-06-01 00:00:00,101.9356950454717,101.98971205913872,101.74619273523005,101.85865438663514,725.0278461036953
2015-06-01 04:00:00,101.85694539095125,101.9453182583541,101.74242136890877,101.77037605145456,532.7470363676355
2015-06-01 08:00:00,101.77037605145456,101.82992501664924,101.66914281062365,101.79221067202594,912.7738191819512
2015-06-01 12:00:00,101.79124000889381,101.87374654891637,101.71136665631879,101.7947509254905,1267.5779336045537
2015-06-01 16:00:00,101.7947509254905,101.80425136221609,101.68359581580103,101.69974655823455,1101.9255845681757
2015-06-01 20:00:00,101.69974655823455,101.97485564881437,101.65551333190602,101.88423147779984,853.0080359330602
2015-06-02 00:00:00,101.88317275850943,101.93468871609625,101.88050814001356,101.89827226331936,706.1279897863286
2015-06-02 04:00:00,101.89827226331936,102.1387960108954,101.58599563306308,101.72748019046074,186.60699292209242
2015-06-02 08:00:00,101.72554703180973,101.77963868177417,101.53622625693407,101.59404836551678,499.9986244626677
2015-06-02 12:00:00,101.59504464423742,101.85501411715065,101.56206344244993,101.7648008299084,1159.4892378277168
2015-06-02 16:00:00,101.77585114200342,101.89221611599089,101.70007860080226,101.77314497981766,943.3756701115653
2015-06-02 20:00:00,101.77314497981766,102.73901663997302,101.74656897541097,102.71493213597944,1226.8757160284606
2015-06-03 00:00:00,102.71572453291624,102.86125070412558,102.70679654695248,102.77643483746982,270.67428977661973
2015-06-03 04:00:00,102.77643483746982,102.78466831491708,102.68861107803254,102.770945852505,730.8157078411376
2015-06-03 08:00:00,102.77284762621822,102.77952395772171,102.58591034412024,102.59449419891045,1251.4023140763868
2015-06-03 12:00:00,102.59540374010828,102.66510123358142,102.50615694968533,102.59030392351266,1442.1740788631287
2015-06-03 16:00:00,102.56032887192448,102.63643758421912,102.4222712077621,102.5010348751368,1106.0340064546192
2015-06-03 20:00:00,102.5010348751368,102.54924406448563,102.29364440020214,102.33457673078135,1405.795905256894
2015-06-04 00:00:00,102.33457673078135,102.42445559647838,101.8808193505632,102.09984454755312,504.4920776215434
2015-06-04 04:00:00,102.09984454755312,102.10648472485613,101.946290447421,102.05253328426917,412.82406467688867
2015-06-04 08:00:00,102.05253328426917,102.47234085417043,101.96909327037577,102.43670501490345,824.9829996486307
2015-06-04 12:00:00,102.43584279756486,102.47308843351077,102.2665444523562,102.35119362496054,651.7972098535093
2015-06-04 16:00:00,102.34849756024313,102.46407143970272,102.24069335335224,102.46212902156051,992.6070375616902
2015-06-04 20:00:00,102.46212902156051,102.55424045851194,102.24539622873367,102.30680385336794,731.2957591166632
2015-06-05 00:00:00,102.30680385336794,102.37075274266945,102.27437906442634,102.30049903329596,563.6596529934649
2015-06-05 04:00:00,102.30235620902896,102.45969081000119,102.29858771559249,102.45215382312826,290.11105286536014
2015-06-05 08:00:00,102.45215382312826,102.52978088526845,102.19087249202225,102.3764201039671,573.5890304417608
2015-06-05 12:00:00,102.33042754346435,102.47836135712367,102.22132635589061,102.28974574470804,1118.5867929404974
2015-06-05 16:00:00,102.28974574470804,102.41680535373933,102.27469921205959,102.37751718515729,1433.1606445383518
2015-06-05 20:00:00,102.37751718515729,102.84108406369363,102.35495003488371,102.65208418015244,937.7471631504118
2015-06-08 00:00:00,102.65208418015244,102.65827339956967,102.2444798728182,102.3275922478495,873.3995268849408
2015-06-08 04:00:00,102.3275922478495,102.63542884726583,102.26744936467304,102.51039495855687,433.1291331639946
2015-06-08 08:00:00,102.51039495855687,102.67425396661514,102.50493299162159,102.64512347629368,963.911601992939
2015-06-08 12:00:00,102.64596711056424,102.69051711734957,102.58132592424828,102.69051711734957,1759.5455557290827
2015-06-08 16:00:00,102.69051711734957,102.98508481581429,102.68957900366021,102.78151414521925,1384.4039595631164
2015-06-08 20:00:00,102.78054752617275,102.83671360838964,102.7168926329936,102.8329692029085,1019.3453217249566
2015-06-09 00:00:00,102.83388943512746,102.95892241532603,102.76595813092507,102.79647799223339,613.9994457765296
2015-06-09 04:00:00,102.7954873077926,102.81804331459175,102.74225513174659,102.74496185256248,378.23398310316657
2015-06-09 08:00:00,102.74496185256248,102.94641703725348,102.6847051678558,102.7908288812198,970.0860737725968
2015-06-09 12:00:00,102.80255338861714,102.864954658792,102.67240216796671,102.7383692250087,1281.6542705376964
2015-06-09 16:00:00,102.7383692250087,102.76597999691045,102.52266006952635,102.68401051782715,796.652768565189
2015-06-09 20:00:00,102.68577881570894,102.6913637228016,102.21571580207613,102.41677245741214,1230.8594250544625
2015-06-10 00:00:00,102.41867814399627,102.45846066823333,102.34822992399317,102.45597426046851,514.7890357995449
2015-06-10 04:00:00,102.45597426046851,102.52396678384598,102.17644944213899,102.26039082902473,556.1555301682154
2015-06-10 08:00:00,102.3052748698293,102.42418602465102,102.2939083623831,102.400578663032,212.3836740518425
2015-06-10 12:00:00,102.400578663032,102.52999652445328,102.36147398548026,102.5039267394188,1249.7115468359605
2015-06-10 16:00:00,102.50481461140421,102.8777433063828,102.42970485082304,102.82883462507412,1724.0383372480105
2015-06-10 20:00:00,102.82883462507412,102.82883462507412,102.53372973133891,102.55193425400438,768.014931685899
2015-06-11 00:00:00,102.55103489806353,102.78115491732666,102.53379744343708,102.7596080990436,361.4905389206606
2015-06-11 04:00:00,102.75792868121879,102.82715902931372,102.40162315635685,102.70162133143491,591.662289907748
2015-06-11 08:00:00,102.70257449321396,102.72361582811341,102.41809564537355,102.42482887254137,420.7981320171331
2015-06-11 12:00:00,102.42482887254137,102.49381698892998,102.1884295937164,102.41471061547104,1548.3181128951808
2015-06-11 16:00:00,102.41471061547104,102.53365863881672,102.4054898384675,102.52074955101175,1346.0430034625465
2015-06-11 20:00:00,102.52074955101175,103.89828136673839,102.28081276416248,103.63940220197998,1005.6459403302276
2015-06-12 00:00:00,103.64046351513626,103.7838183475968,103.55307598028018,103.58645998236003,885.072214264752
2015-06-12 04:00:00,103.5874656265668,103.62113360780063,103.54225433748137,103.56630289550554,596.5932064083516
2015-06-12 08:00:00,103.56730314761532,103.7010447572168,103.56645129022932,103.62182202031912,501.62705585679254
2015-06-12 12:00:00,103.59896311096628,103.62852212059802,103.55277715841672,103.61004773957818,1405.6910259553122
2015-06-12 16:00:00,103.5996080381734,103.78482633742118,103.49507889899395,103.64453722957508,1593.3002926414683
2015-06-12 20:00:00,103.64362139242014,103.70345355416663,103.31217021068161,103.42043793193717,358.69394378284574
2015-06-15 00:00:00,103.42043793193717,103.56081426603053,103.41866101631572,103.54304510981618,560.5142504597457
2015-06-15 04:00:00,103.54304510981618,103.68097049757169,103.47684092369353,103.6515464148505,285.1757251622339
2015-06-15 08:00:00,103.64964277764803,103.79033021984188,103.64786192394935,103.77252168285531,900.264381858294
2015-06-15 12:00:00,103.77252168285531,104.09421402648711,103.73519826177095,104.08266153900863,1974.400402333901
2015-06-15 16:00:00,104.08357479081639,104.25727796170258,104.02479644511247,104.12831651665071,1047.939976090232
2015-06-15 20:00:00,104.12831651665071,104.18169939459783,104.09681186737045,104.15019474531758,942.9614665694172
2015-06-16 00:00:00,104.15019474531758,104.36344119365742,104.08095888546698,104.23789350112834,632.3652287969373
2015-06-16 04:00:00,104.23423526093922,104.30870432161558,103.68779336975987,103.98969496709654,642.8914965284002
2015-06-16 08:00:00,103.98969496709654,103.99918169029314,103.8445481021885,103.87964897801595,931.5311381399665
2015-06-16 12:00:00,103.87964897801595,103.92050070874939,103.44928074494038,103.57278597739031,533.0178202530598
2015-06-16 16:00:00,103.57278597739031,103.67789361995852,103.55227716908432,103.65653027797312,1494.3711718327288
2015-06-16 20:00:00,103.65401248838457,103.82078377687272,103.58167795361864,103.62387309889877,862.2622789767554
2015-06-17 00:00:00,103.60141720546514,103.70138318433462,103.04238415858333,103.15011448532617,367.65715834438583
2015-06-17 04:00:00,103.15011448532617,103.50812430046415,103.0821993442431,103.32766406844337,612.9379482531317
2015-06-17 08:00:00,103.32766406844337,103.41740252736066,103.15551273909179,103.32766406844337,800.9593057690487
2015-06-17 12:00:00,103.32675009964159,103.7447479592023,103.31714095344476,103.63232094869976,637.1255927392045
2015-06-17 16:00:00,103.6313693953814,103.9495892777258,103.46943501738366,103.65584784786942,1266.037094791992
2015-06-17 20:00:00,103.65584784786942,103.81516153013725,103.55088824543415,103.65959640509925,1307.7101396381966
2015-06-18 00:00:00,103.65959640509925,104.4644788425146,103.28221562858215,104.33868525034224,357.59981768552916
2015-06-18 04:00:00,104.32995182154606,104.49400723391494,104.10631839100108,104.47673824313928,558.765926734786
2015-06-18 08:00:00,104.47497525151329,104.52505448281195,104.35940779467015,104.36711229179302,557.0037650386278
2015-06-18 12:00:00,104.39332156216072,104.47569169683504,104.25319765489868,104.41983149056166,2050.638669485831
2015-06-18 16:00:00,104.4257523399731,104.47560215548361,104.17922234326662,104.28979829767172,1731.313108331716
2015-06-18 20:00:00,104.29069810035797,104.41854513305209,103.81084557097927,103.88243990928798,783.0284121620036
2015-06-19 00:00:00,103.88155921987607,103.9710400889591,103.79985929593067,103.8864223105871,575.7325305599884
2015-06-19 04:00:00,103.88547739118769,103.93710345147998,103.76353307635927,103.84631279372455,295.07293844240576
2015-06-19 08:00:00,103.84631279372455,104.10997384103949,103.57780503598103,103.65244437658122,396.4414560002755
2015-06-19 12:00:00,103.65140445454811,103.70180637718775,103.6058488706238,103.622326422256,1265.0561528427243
2015-06-19 16:00:00,103.622326422256,103.7069181279373,103.55277324202912,103.60258835759701,1056.8068507759492
2015-06-19 20:00:00,103.60258835759701,103.62952935729382,103.43645219279996,103.46249515917356,975.8089590676907
2015-06-22 00:00:00,103.46249515917356,103.58902782450001,103.43737470355728,103.52576149183678,292.8831384969781
2015-06-22 04:00:00,103.52576149183678,103.60827319158295,103.41839687048028,103.46114389565,452.8553989136386
2015-06-22 08:00:00,103.46114389565,103.63614406124718,103.43407204682832,103.58876832580927,1295.694084559579
2015-06-22 12:00:00,103.58876832580927,104.24313964858618,103.58876832580927,103.88300977577516,1967.6795627010936
2015-06-22 16:00:00,103.88210944626914,103.90850800088438,103.74192401831237,103.83113292701213,1847.8755034141245
2015-06-22 20:00:00,103.83113292701213,104.1663487696953,103.35913360829153,103.61536180988273,1704.4864537992864
2015-06-23 00:00:00,103.61627564902699,103.67609202441905,103.28491191868046,103.39315107415182,519.3638607509213
2015-06-23 04:00:00,103.39315107415182,103.49176314380841,103.33707754434708,103.38058286919558,100.0
2015-06-23 08:00:00,103.38058286919558,103.3953770269173,103.21692249939896,103.36856261604669,1081.8483531805327
2015-06-23 12:00:00,103.37135441061595,103.7215120526692,103.29376846077326,103.50406721955743,956.8190342259243
2015-06-23 16:00:00,103.50406721955743,103.5309983353214,103.36772844600237,103.43084824857416,2050.0775170598977
2015-06-23 20:00:00,103.43169594034352,103.5288606925304,103.3008602344285,103.39802498661538,999.2539935221868
2015-06-24 00:00:00,103.39802498661538,103.57527275057633,103.30712869740465,103.33167069549155,857.1096834683286
2015-06-24 04:00:00,103.33076834399256,103.36121736654077,103.27632918246698,103.32338676276876,499.05910097743697
2015-06-24 08:00:00,103.32338676276876,103.36042468834519,103.28065069479595,103.30344326438144,658.6500463948429
2015-06-24 12:00:00,103.30344326438144,103.39670371109275,103.26791547515809,103.36295231133059,1683.8344892857156
2015-06-24 16:00:00,103.36295231133059,103.4118451269612,103.04906043498214,103.29059094419729,1560.7494073175142
2015-06-24 20:00:00,103.28955899828877,103.44554127037067,102.54769209448466,102.72079437203897,611.1633146754531
2015-06-25 00:00:00,102.71629567209071,102.80639720795008,102.66652529990172,102.66909962949771,557.1192853891965
2015-06-25 04:00:00,102.6674375001107,103.0976748144163,102.59135895062983,102.95601130848642,461.0029844988841
2015-06-25 08:00:00,102.95601130848642,103.28506887103808,102.785748280142,102.98865240718457,884.7554301117199
2015-06-25 12:00:00,102.98865240718457,103.20394277002654,102.9468660920338,103.1412632973004,1391.853351585782
2015-06-25 16:00:00,103.1412632973004,103.51050875713668,103.13203216080448,103.2197279575156,1296.9802408622609
2015-06-25 20:00:00,103.22263610396672,103.37988149023018,103.15006131030667,103.33428963267451,1055.197860676873
2015-06-26 00:00:00,103.32612237534684,103.47850857497616,102.97880058268525,103.0411403916245,515.157666766864
2015-06-26 04:00:00,103.0411403916245,103.13488399544616,102.61829690204591,102.71204050586759,634.0077630137625
2015-06-26 08:00:00,102.70578456987178,102.86329401817501,102.6160408144432,102.84589471865316,637.9751429758425
2015-06-26 12:00:00,102.84589471865316,102.90521981843763,102.7782270267115,102.84311385460076,1941.226989571799
2015-06-26 16:00:00,102.84130913834473,102.976828135637,102.66484195482025,102.76721242040074,1292.4645897873427
2015-06-26 20:00:00,102.76920317993294,103.14243844315604,102.59605280008718,103.08953138264762,1311.245368350428
2015-06-29 00:00:00,103.08855982320681,103.19131804191497,103.00321825173731,103.07898066722554,461.6165028581583
2015-06-29 04:00:00,103.07898066722554,103.20403276414253,102.84923379149434,103.04311301152066,465.87704284681803
2015-06-29 08:00:00,103.04219299783959,103.05439128914924,102.86954025930345,102.94648332756412,1077.2712738001378
2015-06-29 12:00:00,102.94738684233971,103.08351924185668,102.60789616700107,102.62722360643866,1730.4579311883385
2015-06-29 16:00:00,102.62808036673299,102.89621367674883,102.58371298450017,102.78143718792909,1170.6337811724088
2015-06-29 20:00:00,102.78052372774563,102.88493851589234,102.08174783784071,102.15492743295208,508.40699344078786
2015-06-30 00:00:00,102.15028070823438,102.2712162055201,102.14689789712148,102.21709122771392,429.5382751919711
2015-06-30 04:00:00,102.21709122771392,102.32137453139181,101.9993769621408,102.02407563932766,536.5568605824325
2015-06-30 08:00:00,102.02407563932766,102.09760899015609,101.97811729505992,102.06084231474189,663.2920277172026
2015-06-30 12:00:00,102.06084231474189,102.52247778487451,101.98390306971977,102.16699899458251,763.3788467505606
2015-06-30 16:00:00,102.1707079779813,102.26269424123323,102.05256048389624,102.15129803252448,1794.986880965836
2015-06-30 20:00:00,102.15042030303184,102.20452241769435,102.08369436161473,102.16304412978643,940.4401799883684
2015-07-01 00:00:00,102.16220316119073,102.27059866389934,102.13312144095183,102.1921661456793,793.412198893973
2015-07-01 04:00:00,102.1921661456793,102.21916915906976,102.08126091211133,102.17673585231333,542.4414075007603
2015-07-01 08:00:00,102.17296953946271,102.51286704061084,101.97962524660186,102.39368220254592,894.7328097262789
2015-07-01 12:00:00,102.39368220254592,102.66847313848054,102.36689752648009,102.58712708524355,1186.231973121716
2015-07-01 16:00:00,102.58907372851712,102.98324387645381,102.54613580390529,102.8801928573854,1904.3920105700658
2015-07-01 20:00:00,102.8801928573854,102.93504337088166,102.791662204023,102.84939958665065,867.0640234646308
2015-07-02 00:00:00,102.86078064067429,102.88546695594033,102.79403615865873,102.8598663327015,475.19623773414736
2015-07-02 04:00:00,102.8598663327015,103.12460851980761,102.77847599815199,102.91889668523193,409.52904920633586
2015-07-02 08:00:00,102.91085241267662,102.93824721878423,102.85423648005423,102.91267873308381,938.5465754877793
2015-07-02 12:00:00,102.91360823057022,103.00930500675645,102.73407091595536,102.77726149635798,1300.3390774994718
2015-07-02 16:00:00,102.77726149635798,102.77726149635798,102.63236090092225,102.69237889903171,977.3256500898098
2015-07-02 20:00:00,102.61348463078811,102.78993829052438,102.51982202467218,102.77237655187763,1070.8092966628508
2015-07-03 00:00:00,102.72200120355424,102.96258192183025,102.69642766263514,102.84513306723882,729.3844348597473
2015-07-03 04:00:00,102.84422545139142,102.90913949960715,102.7117657043567,102.76878480076238,811.2484539545535
2015-07-03 08:00:00,102.76878480076238,102.8697990348354,102.71872464936334,102.74464865633784,827.2001592131285
2015-07-03 12:00:00,102.74464865633784,102.85991195343314,102.53086972069954,102.81656507247423,1042.6661237345622
2015-07-03 16:00:00,102.79241589281042,102.84334532267455,102.76604172377363,102.81969951595192,1454.9091134217035
2015-07-03 20:00:00,102.8205949461147,102.9687902481984,102.10015151971973,102.24388310788527,959.5791906231163
2015-07-06 00:00:00,102.24388310788527,102.41546230066663,102.18274569436547,102.40165707825894,520.8945453036516
2015-07-06 04:00:00,102.40165707825894,102.69044663879765,102.23009892348347,102.43978111265349,529.83913005775
2015-07-06 08:00:00,102.43978111265349,102.47314779563368,102.2488495378224,102.2488495378224,906.3691650938429
2015-07-06 12:00:00,102.24789647835172,102.26034120515637,102.13322720993723,102.16167229977647,1415.4605450822103
2015-07-06 16:00:00,102.16167229977647,102.23501268225583,102.10121603854351,102.1586990410273,1269.4356628694536
2015-07-06 20:00:00,102.15588333077498,102.18422582744029,102.13485502679751,102.17234026432257,1897.5988091832212
2015-07-07 00:00:00,102.17234026432257,102.36073482165112,102.17034667112333,102.31089499167004,692.6001734089634
2015-07-07 04:00:00,102.31193435307401,102.34294658044499,102.24717352532875,102.3274404667595,195.50527806597745
2015-07-07 08:00:00,102.32653519765502,102.49452584814756,102.303585655238,102.47708419591062,782.4434893656522
2015-07-07 12:00:00,102.47708419591062,102.59771828561699,102.2933913774941,102.46520356586376,1213.033074835123
2015-07-07 16:00:00,102.466083762174,103.26697508758036,102.43002467406328,103.00981685394872,1675.284366143579
2015-07-07 20:00:00,103.00448429670793,103.01906902580023,102.63986606940061,102.67504100427027,1575.1925033962216
2015-07-08 00:00:00,102.67415750297066,102.71745824320348,102.52501050883538,102.56638677172452,428.0544240427194
2015-07-08 04:00:00,102.56638677172452,102.63963487033752,102.50534668954701,102.62829885507598,746.5953677299302
2015-07-08 08:00:00,102.62742527031862,102.72872946414549,102.6238392811566,102.6713536375533,855.675430999659
2015-07-08 12:00:00,102.6713536375533,102.75474493856565,102.41284060441505,102.44619712482,1353.5383972764016
2015-07-08 16:00:00,102.44521678632174,102.56461480544044,102.43162676788546,102.52578618133677,1890.0234288228396
2015-07-08 20:00:00,102.52478536789815,102.54631725971635,102.4736471248299,102.48979604369354,543.7536378332267
2015-07-09 00:00:00,102.48979604369354,102.6817812451578,102.47595095704948,102.5590214769138,690.4776599052632
2015-07-09 04:00:00,102.5590214769138,102.58818005390913,101.98619652884432,102.27778229879758,848.1915565387235
2015-07-09 08:00:00,102.2768851572955,102.3860596216437,102.27513836586593,102.32579531732348,553.980565853702
2015-07-09 12:00:00,102.32579531732348,102.77943659105692,102.2317811298093,102.63065685741797,1320.5117756547227
2015-07-09 16:00:00,102.63258324825678,102.63351554349893,102.38738959956818,102.53935372404058,1641.8688237980311
2015-07-09 20:00:00,102.54030491201142,102.56344188062351,102.4349031661119,102.49917252336772,439.6647559378774
2015-07-10 00:00:00,102.49917252336772,102.55479602262534,102.40646669127173,102.42500785769093,591.6277662755043
2015-07-10 04:00:00,102.42500785769093,102.50189497322728,102.3779710340687,102.49556309312429,545.3918769421759
2015-07-10 08:00:00,102.49556309312429,102.61031470945255,102.41082343798959,102.59089520515086,1134.5028186002626
2015-07-10 12:00:00,102.59273261326275,102.625915522752,102.47206748784731,102.4760896586945,1037.0628063176382
